nomeLocalidade,estado,Cidade tem Aluno,Probabilidade
bonito,Pernambuco,Não,0.0
bom conselho,Pernambuco,Não,0.0
araripina,Pernambuco,Não,0.0
bodocó,Pernambuco,Não,0.0
bezerros,Pernambuco,Não,0.0
betânia,Pernambuco,Não,0.0
belo jardim,Pernambuco,Não,0.0
belém do são francisco,Pernambuco,Não,0.0
belém de maria,Pernambuco,Não,0.0
barreiros,Pernambuco,Não,0.0
barra de guabiraba,Pernambuco,Não,0.0
cachoeirinha,Pernambuco,Não,0.0
caetés,Pernambuco,Não,0.0
calçado,Pernambuco,Não,0.0
calumbi,Pernambuco,Não,0.0
cortês,Pernambuco,Não,0.0
correntes,Pernambuco,Não,0.0
condado,Pernambuco,Não,0.0
chã grande,Pernambuco,Não,0.0
chã de alegria,Pernambuco,Não,0.0
cedro,Pernambuco,Não,0.0
catende,Pernambuco,Não,0.0
casinhas,Pernambuco,Não,0.0
caruaru,Pernambuco,Não,0.0
carpina,Pernambuco,Não,0.0
carnaubeira da penha,Pernambuco,Não,0.0
carnaíba,Pernambuco,Não,0.0
capoeiras,Pernambuco,Não,0.0
canhotinho,Pernambuco,Não,0.0
camutanga,Pernambuco,Não,0.0
camocim de são félix,Pernambuco,Não,0.0
camaragibe,Pernambuco,Não,0.0
arcoverde,Pernambuco,Não,0.0
araçoiaba,Pernambuco,Não,0.0
santa cruz da baixa verde,Pernambuco,Não,0.0
terra roxa,Paraná,Não,0.0
turvo,Paraná,Não,0.0
tupãssi,Paraná,Não,0.0
tuneiras do oeste,Paraná,Não,0.0
tunas do paraná,Paraná,Não,0.0
três barras do paraná,Paraná,Não,0.0
tomazina,Paraná,Não,0.0
tijucas do sul,Paraná,Não,0.0
tibagi,Paraná,Não,0.0
terra rica,Paraná,Não,0.0
angelim,Pernambuco,Não,0.0
terra boa,Paraná,Não,0.0
telêmaco borba,Paraná,Não,0.0
teixeira soares,Paraná,Não,0.0
tapira,Paraná,Não,0.0
tapejara,Paraná,Não,0.0
tamboara,Paraná,Não,0.0
tamarana,Paraná,Não,0.0
sulina,Paraná,Não,0.0
ubiratã,Paraná,Não,0.0
união da vitória,Paraná,Não,0.0
uniflor,Paraná,Não,0.0
uraí,Paraná,Não,0.0
amaraji,Pernambuco,Não,0.0
altinho,Pernambuco,Não,0.0
aliança,Pernambuco,Não,0.0
alagoinha,Pernambuco,Não,0.0
águas belas,Pernambuco,Não,0.0
água preta,Pernambuco,Não,0.0
agrestina,Pernambuco,Não,0.0
afrânio,Pernambuco,Não,0.0
afogados da ingazeira,Pernambuco,Não,0.0
abreu e lima,Pernambuco,Não,0.0
xambrê,Paraná,Não,0.0
wenceslau braz,Paraná,Não,0.0
vitorino,Paraná,Não,0.0
virmond,Paraná,Não,0.0
verê,Paraná,Não,0.0
vera cruz do oeste,Paraná,Não,0.0
ventania,Paraná,Não,0.0
cumaru,Pernambuco,Não,0.0
cupira,Pernambuco,Não,0.0
custódia,Pernambuco,Não,0.0
moreilândia,Pernambuco,Não,0.0
panelas,Pernambuco,Não,0.0
palmeirina,Pernambuco,Não,0.0
palmares,Pernambuco,Não,0.0
ouricuri,Pernambuco,Não,0.0
orocó,Pernambuco,Não,0.0
orobó,Pernambuco,Não,0.0
nazaré da mata,Pernambuco,Não,0.0
moreno,Pernambuco,Não,0.0
mirandiba,Pernambuco,Não,0.0
dormentes,Pernambuco,Não,0.0
maraial,Pernambuco,Não,0.0
manari,Pernambuco,Não,0.0
machados,Pernambuco,Não,0.0
macaparana,Pernambuco,Não,0.0
limoeiro,Pernambuco,Não,0.0
lajedo,Pernambuco,Não,0.0
lagoa grande,Pernambuco,Não,0.0
lagoa dos gatos,Pernambuco,Não,0.0
paranatama,Pernambuco,Não,0.0
parnamirim,Pernambuco,Não,0.0
passira,Pernambuco,Não,0.0
paudalho,Pernambuco,Não,0.0
santa cruz,Pernambuco,Não,0.0
sanharó,Pernambuco,Não,0.0
saloá,Pernambuco,Não,0.0
salgueiro,Pernambuco,Não,0.0
salgadinho,Pernambuco,Não,0.0
sairé,Pernambuco,Não,0.0
rio formoso,Pernambuco,Não,0.0
ribeirão,Pernambuco,Não,0.0
riacho das almas,Pernambuco,Não,0.0
quixaba,Pernambuco,Não,0.0
quipapá,Pernambuco,Não,0.0
primavera,Pernambuco,Não,0.0
pombos,Pernambuco,Não,0.0
poção,Pernambuco,Não,0.0
petrolândia,Pernambuco,Não,0.0
pesqueira,Pernambuco,Não,0.0
pedra,Pernambuco,Não,0.0
lagoa do ouro,Pernambuco,Não,0.0
lagoa do carro,Pernambuco,Não,0.0
lagoa de itaenga,Pernambuco,Não,0.0
iguaraci,Pernambuco,Não,0.0
ibirajuba,Pernambuco,Não,0.0
ibimirim,Pernambuco,Não,0.0
iati,Pernambuco,Não,0.0
gravatá,Pernambuco,Não,0.0
granito,Pernambuco,Não,0.0
goiana,Pernambuco,Não,0.0
glória do goitá,Pernambuco,Não,0.0
garanhuns,Pernambuco,Não,0.0
gameleira,Pernambuco,Não,0.0
frei miguelinho,Pernambuco,Não,0.0
floresta,Pernambuco,Não,0.0
flores,Pernambuco,Não,0.0
ferreiros,Pernambuco,Não,0.0
fernando de noronha,Pernambuco,Não,0.0
feira nova,Pernambuco,Não,0.0
exu,Pernambuco,Não,0.0
escada,Pernambuco,Não,0.0
igarassu,Pernambuco,Não,0.0
ilha de itamaracá,Pernambuco,Não,0.0
jurema,Pernambuco,Não,0.0
inajá,Pernambuco,Não,0.0
jupi,Pernambuco,Não,0.0
jucati,Pernambuco,Não,0.0
joaquim nabuco,Pernambuco,Não,0.0
joão alfredo,Pernambuco,Não,0.0
jatobá,Pernambuco,Não,0.0
jataúba,Pernambuco,Não,0.0
jaqueira,Pernambuco,Não,0.0
jaboatão dos guararapes,Pernambuco,Não,0.0
itaquitinga,Pernambuco,Não,0.0
itapissuma,Pernambuco,Não,0.0
itapetim,Pernambuco,Não,0.0
itambé,Pernambuco,Não,0.0
itaíba,Pernambuco,Não,0.0
itacuruba,Pernambuco,Não,0.0
ipubi,Pernambuco,Não,0.0
ipojuca,Pernambuco,Não,0.0
ingazeira,Pernambuco,Não,0.0
palmeira das missões,Rio Grande do Sul,Não,0.0
porto xavier,Rio Grande do Sul,Não,0.0
panambi,Rio Grande do Sul,Não,0.0
óleo,São Paulo,Não,0.0
ouro verde,São Paulo,Não,0.0
osvaldo cruz,São Paulo,Não,0.0
oscar bressane,São Paulo,Não,0.0
orlândia,São Paulo,Não,0.0
orindiúva,São Paulo,Não,0.0
oriente,São Paulo,Não,0.0
onda verde,São Paulo,Não,0.0
olímpia,São Paulo,Não,0.0
ocauçu,São Paulo,Não,0.0
nova castilho,São Paulo,Não,0.0
nuporanga,São Paulo,Não,0.0
novo horizonte,São Paulo,Não,0.0
novais,São Paulo,Não,0.0
nova odessa,São Paulo,Não,0.0
nova luzitânia,São Paulo,Não,0.0
nova independência,São Paulo,Não,0.0
nova guataporanga,São Paulo,Não,0.0
nova granada,São Paulo,Não,0.0
ouroeste,São Paulo,Não,0.0
pacaembu,São Paulo,Não,0.0
palestina,São Paulo,Não,0.0
palmares paulista,São Paulo,Não,0.0
paulo de faria,São Paulo,Não,0.0
paulistânia,São Paulo,Não,0.0
paulínia,São Paulo,Não,0.0
paulicéia,São Paulo,Não,0.0
patrocínio paulista,São Paulo,Não,0.0
parisi,São Paulo,Não,0.0
pariquera-açu,São Paulo,Não,0.0
pardinho,São Paulo,Não,0.0
parapuã,São Paulo,Não,0.0
paranapuã,São Paulo,Não,0.0
paranapanema,São Paulo,Não,0.0
paraíso,São Paulo,Não,0.0
paraibuna,São Paulo,Não,0.0
paraguaçu paulista,São Paulo,Não,0.0
panorama,São Paulo,Não,0.0
palmital,São Paulo,Não,0.0
palmeira d'oeste,São Paulo,Não,0.0
nova europa,São Paulo,Não,0.0
nova canaã paulista,São Paulo,Não,0.0
marapoama,São Paulo,Não,0.0
mira estrela,São Paulo,Não,0.0
mogi guaçu,São Paulo,Não,0.0
mogi das cruzes,São Paulo,Não,0.0
mococa,São Paulo,Não,0.0
mirassolândia,São Paulo,Não,0.0
mirassol,São Paulo,Não,0.0
mirante do paranapanema,São Paulo,Não,0.0
mirandópolis,São Paulo,Não,0.0
miracatu,São Paulo,Não,0.0
mineiros do tietê,São Paulo,Não,0.0
nova campina,São Paulo,Não,0.0
miguelópolis,São Paulo,Não,0.0
mesópolis,São Paulo,Não,0.0
meridiano,São Paulo,Não,0.0
mendonça,São Paulo,Não,0.0
mauá,São Paulo,Não,0.0
matão,São Paulo,Não,0.0
martinópolis,São Paulo,Não,0.0
marinópolis,São Paulo,Não,0.0
moji mirim,São Paulo,Não,0.0
mombuca,São Paulo,Não,0.0
monções,São Paulo,Não,0.0
mongaguá,São Paulo,Não,0.0
nova aliança,São Paulo,Não,0.0
nipoã,São Paulo,Não,0.0
nhandeara,São Paulo,Não,0.0
neves paulista,São Paulo,Não,0.0
nazaré paulista,São Paulo,Não,0.0
natividade da serra,São Paulo,Não,0.0
narandiba,São Paulo,Não,0.0
nantes,São Paulo,Não,0.0
murutinga do sul,São Paulo,Não,0.0
motuca,São Paulo,Não,0.0
morungaba,São Paulo,Não,0.0
morro agudo,São Paulo,Não,0.0
monteiro lobato,São Paulo,Não,0.0
monte castelo,São Paulo,Não,0.0
monte azul paulista,São Paulo,Não,0.0
monte aprazível,São Paulo,Não,0.0
monte alegre do sul,São Paulo,Não,0.0
pederneiras,São Paulo,Não,0.0
pedra bela,São Paulo,Não,0.0
pedranópolis,São Paulo,Não,0.0
queluz,São Paulo,Não,0.0
restinga,São Paulo,Não,0.0
registro,São Paulo,Não,0.0
reginópolis,São Paulo,Não,0.0
regente feijó,São Paulo,Não,0.0
redenção da serra,São Paulo,Não,0.0
rancharia,São Paulo,Não,0.0
rafard,São Paulo,Não,0.0
quintana,São Paulo,Não,0.0
queiroz,São Paulo,Não,0.0
pedregulho,São Paulo,Não,0.0
quatá,São Paulo,Não,0.0
quadra,São Paulo,Não,0.0
promissão,São Paulo,Não,0.0
presidente venceslau,São Paulo,Não,0.0
presidente epitácio,São Paulo,Não,0.0
presidente bernardes,São Paulo,Não,0.0
presidente alves,São Paulo,Não,0.0
pratânia,São Paulo,Não,0.0
ribeira,São Paulo,Não,0.0
ribeirão bonito,São Paulo,Não,0.0
ribeirão branco,São Paulo,Não,0.0
ribeirão corrente,São Paulo,Não,0.0
sagres,São Paulo,Não,0.0
sabino,São Paulo,Não,0.0
rubinéia,São Paulo,Não,0.0
rubiácea,São Paulo,Não,0.0
roseira,São Paulo,Não,0.0
rosana,São Paulo,Não,0.0
riversul,São Paulo,Não,0.0
riolândia,São Paulo,Não,0.0
rio grande da serra,São Paulo,Não,0.0
rio das pedras,São Paulo,Não,0.0
rinópolis,São Paulo,Não,0.0
rincão,São Paulo,Não,0.0
rifaina,São Paulo,Não,0.0
ribeirão pires,São Paulo,Não,0.0
ribeirão grande,São Paulo,Não,0.0
ribeirão dos índios,São Paulo,Não,0.0
ribeirão do sul,São Paulo,Não,0.0
praia grande,São Paulo,Não,0.0
pradópolis,São Paulo,Não,0.0
pracinha,São Paulo,Não,0.0
pirangi,São Paulo,Não,0.0
piraju,São Paulo,Não,0.0
piracaia,São Paulo,Não,0.0
piquete,São Paulo,Não,0.0
piquerobi,São Paulo,Não,0.0
pinhalzinho,São Paulo,Não,0.0
pindorama,São Paulo,Não,0.0
pindamonhangaba,São Paulo,Não,0.0
pilar do sul,São Paulo,Não,0.0
piedade,São Paulo,Não,0.0
piacatu,São Paulo,Não,0.0
peruíbe,São Paulo,Não,0.0
pereiras,São Paulo,Não,0.0
pereira barreto,São Paulo,Não,0.0
penápolis,São Paulo,Não,0.0
pedro de toledo,São Paulo,Não,0.0
pedrinhas paulista,São Paulo,Não,0.0
pedreira,São Paulo,Não,0.0
pirajuí,São Paulo,Não,0.0
pirapora do bom jesus,São Paulo,Não,0.0
potirendaba,São Paulo,Não,0.0
pirapozinho,São Paulo,Não,0.0
potim,São Paulo,Não,0.0
porto ferreira,São Paulo,Não,0.0
porto feliz,São Paulo,Não,0.0
porangaba,São Paulo,Não,0.0
populina,São Paulo,Não,0.0
pontes gestal,São Paulo,Não,0.0
pontalinda,São Paulo,Não,0.0
pontal,São Paulo,Não,0.0
pongaí,São Paulo,Não,0.0
pompéia,São Paulo,Não,0.0
poloni,São Paulo,Não,0.0
poá,São Paulo,Não,0.0
platina,São Paulo,Não,0.0
planalto,São Paulo,Não,0.0
pitangueiras,São Paulo,Não,0.0
piratininga,São Paulo,Não,0.0
pirassununga,São Paulo,Não,0.0
mariápolis,São Paulo,Não,0.0
maracaí,São Paulo,Não,0.0
sales oliveira,São Paulo,Não,0.0
guapiaçu,São Paulo,Não,0.0
guararema,São Paulo,Não,0.0
guararapes,São Paulo,Não,0.0
guarantã,São Paulo,Não,0.0
guarani d'oeste,São Paulo,Não,0.0
guaraci,São Paulo,Não,0.0
guaraçaí,São Paulo,Não,0.0
guará,São Paulo,Não,0.0
guapiara,São Paulo,Não,0.0
guaíra,São Paulo,Não,0.0
gabriel monteiro,São Paulo,Não,0.0
guaimbê,São Paulo,Não,0.0
guaiçara,São Paulo,Não,0.0
glicério,São Paulo,Não,0.0
getulina,São Paulo,Não,0.0
general salgado,São Paulo,Não,0.0
gavião peixoto,São Paulo,Não,0.0
gastão vidigal,São Paulo,Não,0.0
garça,São Paulo,Não,0.0
guareí,São Paulo,Não,0.0
guariba,São Paulo,Não,0.0
guarulhos,São Paulo,Não,0.0
guatapará,São Paulo,Não,0.0
igaratá,São Paulo,Não,0.0
igarapava,São Paulo,Não,0.0
igaraçu do tietê,São Paulo,Não,0.0
iepê,São Paulo,Não,0.0
icém,São Paulo,Não,0.0
ibiúna,São Paulo,Não,0.0
ibitinga,São Paulo,Não,0.0
ibirarema,São Paulo,Não,0.0
ibirá,São Paulo,Não,0.0
ibaté,São Paulo,Não,0.0
iaras,São Paulo,Não,0.0
iacri,São Paulo,Não,0.0
iacanga,São Paulo,Não,0.0
hortolândia,São Paulo,Não,0.0
holambra,São Paulo,Não,0.0
herculândia,São Paulo,Não,0.0
guzolândia,São Paulo,Não,0.0
gália,São Paulo,Não,0.0
franco da rocha,São Paulo,Não,0.0
marabá paulista,São Paulo,Não,0.0
dobrada,São Paulo,Não,0.0
eldorado,São Paulo,Não,0.0
echaporã,São Paulo,Não,0.0
dumont,São Paulo,Não,0.0
duartina,São Paulo,Não,0.0
dracena,São Paulo,Não,0.0
dourado,São Paulo,Não,0.0
dolcinópolis,São Paulo,Não,0.0
dois córregos,São Paulo,Não,0.0
divinolândia,São Paulo,Não,0.0
francisco morato,São Paulo,Não,0.0
dirce reis,São Paulo,Não,0.0
diadema,São Paulo,Não,0.0
descalvado,São Paulo,Não,0.0
cunha,São Paulo,Não,0.0
cubatão,São Paulo,Não,0.0
cruzeiro,São Paulo,Não,0.0
cruzália,São Paulo,Não,0.0
cristais paulista,São Paulo,Não,0.0
elias fausto,São Paulo,Não,0.0
elisiário,São Paulo,Não,0.0
embaúba,São Paulo,Não,0.0
embu das artes,São Paulo,Não,0.0
florínia,São Paulo,Não,0.0
flórida paulista,São Paulo,Não,0.0
floreal,São Paulo,Não,0.0
flora rica,São Paulo,Não,0.0
ferraz de vasconcelos,São Paulo,Não,0.0
fernão,São Paulo,Não,0.0
fernando prestes,São Paulo,Não,0.0
fartura,São Paulo,Não,0.0
euclides da cunha paulista,São Paulo,Não,0.0
estrela d'oeste,São Paulo,Não,0.0
estrela do norte,São Paulo,Não,0.0
estiva gerbi,São Paulo,Não,0.0
espírito santo do turvo,São Paulo,Não,0.0
espírito santo do pinhal,São Paulo,Não,0.0
engenheiro coelho,São Paulo,Não,0.0
emilianópolis,São Paulo,Não,0.0
embu-guaçu,São Paulo,Não,0.0
iguape,São Paulo,Não,0.0
ilha comprida,São Paulo,Não,0.0
ilha solteira,São Paulo,Não,0.0
josé bonifácio,São Paulo,Não,0.0
laranjal paulista,São Paulo,Não,0.0
lagoinha,São Paulo,Não,0.0
juquitiba,São Paulo,Não,0.0
juquiá,São Paulo,Não,0.0
junqueirópolis,São Paulo,Não,0.0
jundiaí,São Paulo,Não,0.0
jumirim,São Paulo,Não,0.0
júlio mesquita,São Paulo,Não,0.0
joão ramalho,São Paulo,Não,0.0
ilhabela,São Paulo,Não,0.0
joanópolis,São Paulo,Não,0.0
jeriquara,São Paulo,Não,0.0
jaú,São Paulo,Não,0.0
jarinu,São Paulo,Não,0.0
jardinópolis,São Paulo,Não,0.0
jandira,São Paulo,Não,0.0
jambeiro,São Paulo,Não,0.0
jales,São Paulo,Não,0.0
lavínia,São Paulo,Não,0.0
lavrinhas,São Paulo,Não,0.0
leme,São Paulo,Não,0.0
lençóis paulista,São Paulo,Não,0.0
manduri,São Paulo,Não,0.0
mairiporã,São Paulo,Não,0.0
mairinque,São Paulo,Não,0.0
magda,São Paulo,Não,0.0
macedônia,São Paulo,Não,0.0
macaubal,São Paulo,Não,0.0
macatuba,São Paulo,Não,0.0
lutécia,São Paulo,Não,0.0
lupércio,São Paulo,Não,0.0
luiziânia,São Paulo,Não,0.0
luís antônio,São Paulo,Não,0.0
lucianópolis,São Paulo,Não,0.0
lucélia,São Paulo,Não,0.0
louveira,São Paulo,Não,0.0
lourdes,São Paulo,Não,0.0
lins,São Paulo,Não,0.0
lindóia,São Paulo,Não,0.0
jaguariúna,São Paulo,Não,0.0
jacupiranga,São Paulo,Não,0.0
jaci,São Paulo,Não,0.0
itapecerica da serra,São Paulo,Não,0.0
itanhaém,São Paulo,Não,0.0
itaju,São Paulo,Não,0.0
itajobi,São Paulo,Não,0.0
itaí,São Paulo,Não,0.0
itaberá,São Paulo,Não,0.0
irapuru,São Paulo,Não,0.0
irapuã,São Paulo,Não,0.0
iracemápolis,São Paulo,Não,0.0
ipuã,São Paulo,Não,0.0
iporanga,São Paulo,Não,0.0
ipiguá,São Paulo,Não,0.0
ipeúna,São Paulo,Não,0.0
iperó,São Paulo,Não,0.0
ipaussu,São Paulo,Não,0.0
inúbia paulista,São Paulo,Não,0.0
indiaporã,São Paulo,Não,0.0
indiana,São Paulo,Não,0.0
itaóca,São Paulo,Não,0.0
itapetininga,São Paulo,Não,0.0
jaborandi,São Paulo,Não,0.0
itapeva,São Paulo,Não,0.0
ituverava,São Paulo,Não,0.0
itupeva,São Paulo,Não,0.0
itobi,São Paulo,Não,0.0
itirapuã,São Paulo,Não,0.0
itirapina,São Paulo,Não,0.0
itatinga,São Paulo,Não,0.0
itatiba,São Paulo,Não,0.0
itariri,São Paulo,Não,0.0
itararé,São Paulo,Não,0.0
itaquaquecetuba,São Paulo,Não,0.0
itapura,São Paulo,Não,0.0
itapuí,São Paulo,Não,0.0
itaporanga,São Paulo,Não,0.0
itápolis,São Paulo,Não,0.0
itapirapuã paulista,São Paulo,Não,0.0
itapira,São Paulo,Não,0.0
itapevi,São Paulo,Não,0.0
sales,São Paulo,Não,0.0
salesópolis,São Paulo,Não,0.0
pantano grande,Rio Grande do Sul,Não,0.0
barrolândia,Tocantins,Não,0.0
cariri do tocantins,Tocantins,Não,0.0
campos lindos,Tocantins,Não,0.0
cachoeirinha,Tocantins,Não,0.0
buriti do tocantins,Tocantins,Não,0.0
brejinho de nazaré,Tocantins,Não,0.0
brasilândia do tocantins,Tocantins,Não,0.0
bom jesus do tocantins,Tocantins,Não,0.0
bernardo sayão,Tocantins,Não,0.0
barra do ouro,Tocantins,Não,0.0
araguaína,Tocantins,Não,0.0
bandeirantes do tocantins,Tocantins,Não,0.0
babaçulândia,Tocantins,Não,0.0
axixá do tocantins,Tocantins,Não,0.0
aurora do tocantins,Tocantins,Não,0.0
augustinópolis,Tocantins,Não,0.0
arraias,Tocantins,Não,0.0
arapoema,Tocantins,Não,0.0
araguatins,Tocantins,Não,0.0
carmolândia,Tocantins,Não,0.0
carrasco bonito,Tocantins,Não,0.0
caseara,Tocantins,Não,0.0
centenário,Tocantins,Não,0.0
figueirópolis,Tocantins,Não,0.0
fátima,Tocantins,Não,0.0
esperantina,Tocantins,Não,0.0
dueré,Tocantins,Não,0.0
dois irmãos do tocantins,Tocantins,Não,0.0
divinópolis do tocantins,Tocantins,Não,0.0
dianópolis,Tocantins,Não,0.0
darcinópolis,Tocantins,Não,0.0
crixás do tocantins,Tocantins,Não,0.0
cristalândia,Tocantins,Não,0.0
couto magalhães,Tocantins,Não,0.0
conceição do tocantins,Tocantins,Não,0.0
combinado,Tocantins,Não,0.0
colméia,Tocantins,Não,0.0
colinas do tocantins,Tocantins,Não,0.0
chapada de areia,Tocantins,Não,0.0
chapada da natividade,Tocantins,Não,0.0
araguanã,Tocantins,Não,0.0
araguaçu,Tocantins,Não,0.0
nossa senhora da glória,Sergipe,Não,0.0
porto da folha,Sergipe,Não,0.0
santa rosa de lima,Sergipe,Não,0.0
santa luzia do itanhy,Sergipe,Não,0.0
salgado,Sergipe,Não,0.0
rosário do catete,Sergipe,Não,0.0
ribeirópolis,Sergipe,Não,0.0
riachuelo,Sergipe,Não,0.0
riachão do dantas,Sergipe,Não,0.0
propriá,Sergipe,Não,0.0
poço verde,Sergipe,Não,0.0
araguacema,Tocantins,Não,0.0
poço redondo,Sergipe,Não,0.0
pirambu,Sergipe,Não,0.0
pinhão,Sergipe,Não,0.0
pedrinhas,Sergipe,Não,0.0
pedra mole,Sergipe,Não,0.0
pacatuba,Sergipe,Não,0.0
nossa senhora do socorro,Sergipe,Não,0.0
nossa senhora de lourdes,Sergipe,Não,0.0
santana do são francisco,Sergipe,Não,0.0
santo amaro das brotas,Sergipe,Não,0.0
são cristóvão,Sergipe,Não,0.0
são domingos,Sergipe,Não,0.0
aragominas,Tocantins,Não,0.0
aparecida do rio negro,Tocantins,Não,0.0
angico,Tocantins,Não,0.0
ananás,Tocantins,Não,0.0
alvorada,Tocantins,Não,0.0
almas,Tocantins,Não,0.0
aliança do tocantins,Tocantins,Não,0.0
aguiarnópolis,Tocantins,Não,0.0
abreulândia,Tocantins,Não,0.0
umbaúba,Sergipe,Não,0.0
tomar do geru,Sergipe,Não,0.0
tobias barreto,Sergipe,Não,0.0
telha,Sergipe,Não,0.0
siriri,Sergipe,Não,0.0
simão dias,Sergipe,Não,0.0
são miguel do aleixo,Sergipe,Não,0.0
são francisco,Sergipe,Não,0.0
filadélfia,Tocantins,Não,0.0
formoso do araguaia,Tocantins,Não,0.0
fortaleza do tabocão,Tocantins,Não,0.0
recursolândia,Tocantins,Não,0.0
santa maria do tocantins,Tocantins,Não,0.0
santa fé do araguaia,Tocantins,Não,0.0
sandolândia,Tocantins,Não,0.0
sampaio,Tocantins,Não,0.0
rio sono,Tocantins,Não,0.0
rio dos bois,Tocantins,Não,0.0
rio da conceição,Tocantins,Não,0.0
riachinho,Tocantins,Não,0.0
pugmil,Tocantins,Não,0.0
goianorte,Tocantins,Não,0.0
presidente kennedy,Tocantins,Não,0.0
praia norte,Tocantins,Não,0.0
porto nacional,Tocantins,Não,0.0
porto alegre do tocantins,Tocantins,Não,0.0
ponte alta do tocantins,Tocantins,Não,0.0
ponte alta do bom jesus,Tocantins,Não,0.0
pium,Tocantins,Não,0.0
piraquê,Tocantins,Não,0.0
santa rita do tocantins,Tocantins,Não,0.0
santa rosa do tocantins,Tocantins,Não,0.0
santa tereza do tocantins,Tocantins,Não,0.0
santa terezinha do tocantins,Tocantins,Não,0.0
wanderlândia,Tocantins,Não,0.0
tupiratins,Tocantins,Não,0.0
tupirama,Tocantins,Não,0.0
tocantinópolis,Tocantins,Não,0.0
tocantínia,Tocantins,Não,0.0
talismã,Tocantins,Não,0.0
taipas do tocantins,Tocantins,Não,0.0
taguatinga,Tocantins,Não,0.0
sucupira,Tocantins,Não,0.0
sítio novo do tocantins,Tocantins,Não,0.0
silvanópolis,Tocantins,Não,0.0
são valério,Tocantins,Não,0.0
são sebastião do tocantins,Tocantins,Não,0.0
são salvador do tocantins,Tocantins,Não,0.0
são miguel do tocantins,Tocantins,Não,0.0
são félix do tocantins,Tocantins,Não,0.0
são bento do tocantins,Tocantins,Não,0.0
pindorama do tocantins,Tocantins,Não,0.0
pequizeiro,Tocantins,Não,0.0
peixe,Tocantins,Não,0.0
maurilândia do tocantins,Tocantins,Não,0.0
marianópolis do tocantins,Tocantins,Não,0.0
luzinópolis,Tocantins,Não,0.0
lizarda,Tocantins,Não,0.0
lavandeira,Tocantins,Não,0.0
lajeado,Tocantins,Não,0.0
lagoa do tocantins,Tocantins,Não,0.0
lagoa da confusão,Tocantins,Não,0.0
juarina,Tocantins,Não,0.0
jaú do tocantins,Tocantins,Não,0.0
itaporã do tocantins,Tocantins,Não,0.0
itapiratins,Tocantins,Não,0.0
itaguatins,Tocantins,Não,0.0
itacajá,Tocantins,Não,0.0
ipueiras,Tocantins,Não,0.0
gurupi,Tocantins,Não,0.0
guaraí,Tocantins,Não,0.0
goiatins,Tocantins,Não,0.0
mateiros,Tocantins,Não,0.0
miracema do tocantins,Tocantins,Não,0.0
pedro afonso,Tocantins,Não,0.0
miranorte,Tocantins,Não,0.0
pau d'arco,Tocantins,Não,0.0
paranã,Tocantins,Não,0.0
paraíso do tocantins,Tocantins,Não,0.0
palmeirópolis,Tocantins,Não,0.0
palmeiras do tocantins,Tocantins,Não,0.0
palmeirante,Tocantins,Não,0.0
oliveira de fátima,Tocantins,Não,0.0
novo jardim,Tocantins,Não,0.0
novo alegre,Tocantins,Não,0.0
novo acordo,Tocantins,Não,0.0
nova rosalândia,Tocantins,Não,0.0
nova olinda,Tocantins,Não,0.0
nazaré,Tocantins,Não,0.0
natividade,Tocantins,Não,0.0
muricilândia,Tocantins,Não,0.0
monte santo do tocantins,Tocantins,Não,0.0
monte do carmo,Tocantins,Não,0.0
nossa senhora das dores,Sergipe,Não,0.0
nossa senhora aparecida,Sergipe,Não,0.0
salmourão,São Paulo,Não,0.0
são sebastião,São Paulo,Não,0.0
serra negra,São Paulo,Não,0.0
serra azul,São Paulo,Não,0.0
sebastianópolis do sul,São Paulo,Não,0.0
sarutaiá,São Paulo,Não,0.0
sarapuí,São Paulo,Não,0.0
são vicente,São Paulo,Não,0.0
são simão,São Paulo,Não,0.0
são sebastião da grama,São Paulo,Não,0.0
são roque,São Paulo,Não,0.0
são josé da bela vista,São Paulo,Não,0.0
são pedro do turvo,São Paulo,Não,0.0
são pedro,São Paulo,Não,0.0
são miguel arcanjo,São Paulo,Não,0.0
são manuel,São Paulo,Não,0.0
são luís do paraitinga,São Paulo,Não,0.0
são lourenço da serra,São Paulo,Não,0.0
são josé do rio preto,São Paulo,Não,0.0
são josé do rio pardo,São Paulo,Não,0.0
serrana,São Paulo,Não,0.0
sertãozinho,São Paulo,Não,0.0
sete barras,São Paulo,Não,0.0
severínia,São Paulo,Não,0.0
tapiratiba,São Paulo,Não,0.0
tapiraí,São Paulo,Não,0.0
tanabi,São Paulo,Não,0.0
tambaú,São Paulo,Não,0.0
taiúva,São Paulo,Não,0.0
taiaçu,São Paulo,Não,0.0
taguaí,São Paulo,Não,0.0
taciba,São Paulo,Não,0.0
tabatinga,São Paulo,Não,0.0
tabapuã,São Paulo,Não,0.0
suzano,São Paulo,Não,0.0
suzanápolis,São Paulo,Não,0.0
sumaré,São Paulo,Não,0.0
sud mennucci,São Paulo,Não,0.0
sorocaba,São Paulo,Não,0.0
socorro,São Paulo,Não,0.0
silveiras,São Paulo,Não,0.0
são josé do barreiro,São Paulo,Não,0.0
são joaquim da barra,São Paulo,Não,0.0
neópolis,Sergipe,Não,0.0
santa cruz da conceição,São Paulo,Não,0.0
santa lúcia,São Paulo,Não,0.0
santa isabel,São Paulo,Não,0.0
santa gertrudes,São Paulo,Não,0.0
santa fé do sul,São Paulo,Não,0.0
